dataset,true_label_as_target,hard_mask,topk,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,mask_size_init,mask_entropy_init,max_avg_init,mask_size_transf,mask_entropy_transf,max_avg_transf,time,number_of_edges
syn3,False,True,15.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.02233227714896202,0.0030983686447143555,428.62,4.44076831873319,0.24684047562610195,15.0,2.6802460799726924,0.6377613884579223,4.1537,5080.0
syn3,False,True,15.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.002488747239112854,0.028692619875073433,5074.41,8.340058907414045,0.49191459540170845,15.0,2.708049793822683,0.9978597631047919,0.0001,5080.0
syn3,False,True,15.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.002607945119962096,0.028692614287137985,5076.4,8.530468097710452,0.9900500893468651,15.0,2.708050201102203,1.0,0.0034,5080.0
syn3,False,True,15.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.00891412328928709,0.01906515099108219,6.46,2.8112142342338635,1.0,5.59,2.673267152681623,1.0,0.1618,5080.0
syn3,False,True,20.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.013269331306219101,0.0064978753216564655,190.28,3.0816230580216057,0.22777237886073068,20.0,2.3950707053176195,0.4944159780839052,4.9097,5080.0
syn3,False,True,20.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.028764979913830757,0.0026342468336224556,5036.28,8.35592083955209,0.08152237392978505,20.0,2.881231857309628,0.3628898189310689,0.016,5080.0
syn3,False,True,20.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0023103654384613037,0.028692614287137985,5076.96,8.53055651129253,0.9869600233726868,20.0,2.995731749854906,0.9994762858200821,0.2106,5080.0
syn3,False,True,20.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.028692619875073433,5078.17,8.524960821143084,0.9907425381918287,20.0,2.9957322735539877,1.0,0.5948,5080.0
syn3,False,True,20.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.028692619875073433,0.002464431570842862,2317.54,5.508295397194888,0.0010062258860879351,20.0,2.9154939163960587,0.3989577016027928,0.0318,5080.0
syn3,False,True,20.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.000693877344019711,0.027499139308929443,1899.16,6.931604143643703,0.016906764644566516,20.0,2.995731516989129,0.9992919430003552,124.8197,5080.0
syn3,False,True,20.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.024479437619447708,0.002982610370963812,428.62,4.44076831873319,0.24684047562610195,20.0,2.948299844413855,0.5467327354423825,4.1537,5080.0
syn3,False,True,20.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0024905973114073277,0.02827167697250843,5074.41,8.340058907414045,0.49191459540170845,20.0,2.9957315895178596,0.9973174428864633,0.0001,5080.0
syn3,False,True,20.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.002607945119962096,0.028692614287137985,5076.4,8.530468097710452,0.9900500893468651,20.0,2.9957322735539877,1.0,0.0034,5080.0
syn3,False,True,20.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.010810723528265953,0.018780779093503952,6.46,2.8112142342338635,1.0,6.42,2.8064162985287595,1.0,0.1618,5080.0
syn3,False,True,25.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.017856894060969353,0.005594629794359207,190.28,3.0816230580216057,0.22777237886073068,23.76,2.444210709732429,0.32602230674417326,4.9097,5080.0
syn3,False,True,25.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.02855844795703888,0.0024314248003065586,5036.28,8.35592083955209,0.08152237392978505,25.0,3.088836934736692,0.3194376325063826,0.016,5080.0
syn3,False,True,25.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.002313767559826374,0.028692614287137985,5076.96,8.53055651129253,0.9869600233726868,25.0,3.218875392343152,0.9994762010569146,0.2106,5080.0
syn3,False,True,25.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.028692619875073433,5078.17,8.524960821143084,0.9907425381918287,25.0,3.218875824868199,1.0,0.5948,5080.0
syn3,False,True,25.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.028692619875073433,0.002251549856737256,2317.54,5.508295397194888,0.0010062258860879351,25.0,3.1044422354022707,0.3505766108718314,0.0318,5080.0
syn3,False,True,25.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0007379925227724016,0.027498729526996613,1899.16,6.931604143643703,0.016906764644566516,25.0,3.218874846644561,0.9993334034615501,124.8197,5080.0
syn3,False,True,25.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.025921892374753952,0.0028359638527035713,428.62,4.44076831873319,0.24684047562610195,24.74,3.1312051632751605,0.5000665285626229,4.1537,5080.0
syn3,False,True,25.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0024906068574637175,0.02827167697250843,5074.41,8.340058907414045,0.49191459540170845,25.0,3.2188747611013913,0.9970068642929515,0.0001,5080.0
syn3,False,True,25.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.002607945119962096,0.028692614287137985,5076.4,8.530468097710452,0.9900500893468651,25.0,3.218875824868199,1.0,0.0034,5080.0
syn3,False,True,25.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.011084411293268204,0.018780715763568878,6.46,2.8112142342338635,1.0,6.46,2.8112142342338635,1.0,0.1618,5080.0
syn3,False,True,50.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.024476228281855583,0.0033758068457245827,190.28,3.0816230580216057,0.22777237886073068,33.02,2.5867450253642557,0.23589421134583222,4.9097,5080.0
syn3,False,True,50.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.028692614287137985,0.0021746980492025614,5036.28,8.35592083955209,0.08152237392978505,50.0,3.7190241651989155,0.175715497888355,0.016,5080.0
syn3,False,True,50.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0023384345695376396,0.028692614287137985,5076.96,8.53055651129253,0.9869600233726868,50.0,3.912019523751849,0.9994225199017164,0.2106,5080.0
syn3,False,True,50.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.028692619875073433,5078.17,8.524960821143084,0.9907425381918287,50.0,3.9120230054281406,1.0,0.5948,5080.0
syn3,False,True,50.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.028692619875073433,0.0016527092084288597,2317.54,5.508295397194888,0.0010062258860879351,50.0,3.4493824609993613,0.06614548123824898,0.0318,5080.0
syn3,False,True,50.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0007754606194794178,0.026901185512542725,1899.16,6.931604143643703,0.016906764644566516,50.0,3.9120217816645066,0.9988728702596688,124.8197,5080.0
syn3,False,True,50.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.026080172508955002,0.0024581754114478827,428.62,4.44076831873319,0.24684047562610195,39.76,3.5196560165151083,0.4091924680493178,4.1537,5080.0
syn3,False,True,50.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.002491249470040202,0.02827167697250843,5074.41,8.340058907414045,0.49191459540170845,50.0,3.9120188614232245,0.9934706278305669,0.0001,5080.0
syn3,False,True,50.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.002607945119962096,0.028692614287137985,5076.4,8.530468097710452,0.9900500893468651,50.0,3.9120230054281406,1.0,0.0034,5080.0
syn3,False,True,50.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.011084411293268204,0.018780715763568878,6.46,2.8112142342338635,1.0,6.46,2.8112142342338635,1.0,0.1618,5080.0
syn3,False,True,100.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.02531507983803749,0.0036141646560281515,190.28,3.0816230580216057,0.22777237886073068,43.3,2.7221186617279693,0.2342628564064418,4.9097,5080.0
syn3,False,True,100.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.028692614287137985,0.0020202554296702147,5036.28,8.35592083955209,0.08152237392978505,100.0,4.407423312890342,0.15256104511890223,0.016,5080.0
syn3,False,True,100.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0023723358754068613,0.028692614287137985,5076.96,8.53055651129253,0.9869600233726868,100.0,4.605160064006837,0.9976208115773554,0.2106,5080.0
syn3,False,True,100.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.028692619875073433,5078.17,8.524960821143084,0.9907425381918287,100.0,4.605170185988084,1.0,0.5948,5080.0
syn3,False,True,100.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.028692619875073433,0.0014507489977404475,2317.54,5.508295397194888,0.0010062258860879351,100.0,3.6948418639162655,0.024120076025815024,0.0318,5080.0
syn3,False,True,100.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.00204698508605361,0.024819113314151764,1899.16,6.931604143643703,0.016906764644566516,100.0,4.605168854013974,0.9986358826449819,124.8197,5080.0
syn3,False,True,100.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.027152931317687035,0.0018650603014975786,428.62,4.44076831873319,0.24684047562610195,60.28,3.8005656561573664,0.3776577283702271,4.1537,5080.0
syn3,False,True,100.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.002507320139557123,0.02737218700349331,5074.41,8.340058907414045,0.49191459540170845,100.0,4.605153519442252,0.9867686592349234,0.0001,5080.0
syn3,False,True,100.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.002607945119962096,0.028692614287137985,5076.4,8.530468097710452,0.9900500893468651,100.0,4.605170185988084,1.0,0.0034,5080.0
syn3,False,True,100.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.011084411293268204,0.018780715763568878,6.46,2.8112142342338635,1.0,6.46,2.8112142342338635,1.0,0.1618,5080.0
syn3,True,False,1.0,basic_gnnexplainer,100.0,0.0,0.0,-0.0002391022426309064,0.026124032214283943,-1.0,-1.0,-1.0,-1.0,190.28,3.076388433412352,0.2564049500996582,1.0,0.0,1.0,3.4236,5080.0
syn3,True,False,1.0,distance,100.0,0.0,0.0,-0.0004700493882410228,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5036.28,8.35592083955209,0.08152237392978505,1.0,0.0,1.0,0.0214,5080.0
syn3,True,False,1.0,ig,100.0,0.0,0.0,-0.0022599445655941963,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5076.96,8.530556511177819,0.9869600232337268,1.0,0.0,1.0,0.285,5080.0
syn3,True,False,1.0,occlusion,100.0,0.0,0.0,0.0,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5078.17,8.524960820308399,0.9907425380387354,1.0,0.0,1.0,0.6304,5080.0
syn3,True,False,1.0,pagerank,100.0,0.0,0.0,-0.000936803815420717,0.012981433421373367,-1.0,-1.0,-1.0,-1.0,2317.54,5.508295397194888,0.0010062258860879351,1.0,0.0,1.0,0.0234,5080.0
syn3,True,False,1.0,pgexplainer,100.0,0.0,0.0,-5.248784873401746e-06,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,1903.28,6.934661748011284,0.007214716253628845,1.0,0.0,1.0,185.2455,5080.0
syn3,True,False,1.0,pgmexplainer,100.0,0.0,0.0,-0.0004582816327456385,0.0167364664375782,-1.0,-1.0,-1.0,-1.0,428.62,4.44076831873319,0.24684047562610195,1.0,0.0,1.0,7.5638,5080.0
syn3,True,False,1.0,random,100.0,0.0,0.0,-0.002465723780915141,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5074.41,8.340058907414045,0.49191459540170845,1.0,0.0,1.0,0.0001,5080.0
syn3,True,False,1.0,sa,100.0,0.0,0.0,-0.0026079423259943724,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5076.4,8.53046809762451,0.9900500893673516,1.0,0.0,1.0,0.0055,5080.0
syn3,True,False,1.0,subgraphx,100.0,0.0,0.0,-0.0003455168043728918,0.026436956599354744,-1.0,-1.0,-1.0,-1.0,6.46,2.8112142342338635,1.0,0.38,0.0,1.0,0.2105,5080.0
syn3,True,False,5.0,basic_gnnexplainer,100.0,0.0,0.0,-0.00039902806747704744,0.017357898876070976,-1.0,-1.0,-1.0,-1.0,190.28,3.076388433412352,0.2564049500996582,5.0,1.5900773080164936,0.9876217360930377,3.4236,5080.0
syn3,True,False,5.0,distance,100.0,0.0,0.0,-0.0015716612106189132,0.012691577896475792,-1.0,-1.0,-1.0,-1.0,5036.28,8.35592083955209,0.08152237392978505,5.0,1.5456571014177256,0.8175364907314908,0.0214,5080.0
syn3,True,False,5.0,ig,100.0,0.0,0.0,-0.002263705711811781,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5076.96,8.530556511177819,0.9869600232337268,5.0,1.609436563275318,0.9995173067337083,0.285,5080.0
syn3,True,False,5.0,occlusion,100.0,0.0,0.0,0.0,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5078.17,8.524960820308399,0.9907425380387354,5.0,1.6094379124340994,1.0,0.6304,5080.0
syn3,True,False,5.0,pagerank,100.0,0.0,0.0,0.010167665779590607,-0.002734655048698187,-1.0,-1.0,-1.0,-1.0,2317.54,5.508295397194888,0.0010062258860879351,5.0,1.605898099813962,0.9559558571895052,0.0234,5080.0
syn3,True,False,5.0,pgexplainer,100.0,0.0,0.0,-2.6751757104648277e-05,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,1903.28,6.934661748011284,0.007214716253628845,5.0,1.6094378714745392,0.999980158342121,185.2455,5080.0
syn3,True,False,5.0,pgmexplainer,100.0,0.0,0.0,0.0010771543020382524,0.0013750821817666292,-1.0,-1.0,-1.0,-1.0,428.62,4.44076831873319,0.24684047562610195,5.0,1.6034726083731214,0.9000363831214193,7.5638,5080.0
syn3,True,False,5.0,random,100.0,0.0,0.0,-0.0024845891166478395,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5074.41,8.340058907414045,0.49191459540170845,5.0,1.609437850707068,0.99919264877741,0.0001,5080.0
syn3,True,False,5.0,sa,100.0,0.0,0.0,-0.0026079423259943724,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5076.4,8.53046809762451,0.9900500893673516,5.0,1.6094379124340994,1.0,0.0055,5080.0
syn3,True,False,5.0,subgraphx,100.0,0.0,0.0,-0.00015481532318517566,0.023297537118196487,-1.0,-1.0,-1.0,-1.0,6.46,2.8112142342338635,1.0,1.89,1.6035657137153063,1.0,0.2105,5080.0
syn3,True,False,10.0,basic_gnnexplainer,100.0,0.0,0.0,1.0396242032584269e-05,0.012492427602410316,-1.0,-1.0,-1.0,-1.0,190.28,3.076388433412352,0.2564049500996582,10.0,2.1698978962460997,0.9240346002126353,3.4236,5080.0
syn3,True,False,10.0,distance,100.0,0.0,0.0,-0.0017984532751142979,-7.233738870127127e-05,-1.0,-1.0,-1.0,-1.0,5036.28,8.35592083955209,0.08152237392978505,10.0,2.220323755092567,0.45481055056055014,0.0214,5080.0
syn3,True,False,10.0,ig,100.0,0.0,0.0,-0.0022685211151838303,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5076.96,8.530556511177819,0.9869600232337268,10.0,2.302584173996386,0.9994765664473247,0.285,5080.0
syn3,True,False,10.0,occlusion,100.0,0.0,0.0,0.0,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5078.17,8.524960820308399,0.9907425380387354,10.0,2.3025850929940423,1.0,0.6304,5080.0
syn3,True,False,10.0,pagerank,100.0,0.0,0.0,0.012334343045949936,-0.0026999665424227715,-1.0,-1.0,-1.0,-1.0,2317.54,5.508295397194888,0.0010062258860879351,10.0,2.2713295107274662,0.6235180535540649,0.0234,5080.0
syn3,True,False,10.0,pgexplainer,100.0,0.0,0.0,-3.209173519280739e-05,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,1903.28,6.934661748011284,0.007214716253628845,10.0,2.3025847875041467,0.9999774763955968,185.2455,5080.0
syn3,True,False,10.0,pgmexplainer,100.0,0.0,0.0,0.002060447819530964,0.00011500596883706748,-1.0,-1.0,-1.0,-1.0,428.62,4.44076831873319,0.24684047562610195,10.0,2.287545877630217,0.7017731579385311,7.5638,5080.0
syn3,True,False,10.0,random,100.0,0.0,0.0,-0.002488741185516119,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5074.41,8.340058907414045,0.49191459540170845,10.0,2.302584889948089,0.998510000104156,0.0001,5080.0
syn3,True,False,10.0,sa,100.0,0.0,0.0,-0.0026079423259943724,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5076.4,8.53046809762451,0.9900500893673516,10.0,2.3025850929940423,1.0,0.0055,5080.0
syn3,True,False,10.0,subgraphx,100.0,0.0,0.0,0.0038738346192985773,0.018597228452563286,-1.0,-1.0,-1.0,-1.0,6.46,2.8112142342338635,1.0,3.74,2.278472178997358,1.0,0.2105,5080.0
syn3,True,False,15.0,basic_gnnexplainer,100.0,0.0,0.0,0.0002982330333907157,0.010306417010724545,-1.0,-1.0,-1.0,-1.0,190.28,3.076388433412352,0.2564049500996582,15.0,2.328471352934239,0.830729741652044,3.4236,5080.0
syn3,True,False,15.0,distance,100.0,0.0,0.0,-0.0020062930416315794,-0.0023576896637678146,-1.0,-1.0,-1.0,-1.0,5036.28,8.35592083955209,0.08152237392978505,15.0,2.6108401109058628,0.39602435564435545,0.0214,5080.0
syn3,True,False,15.0,ig,100.0,0.0,0.0,-0.002274821512401104,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5076.96,8.530556511177819,0.9869600232337268,15.0,2.7080495335776726,0.9994765664473247,0.285,5080.0
syn3,True,False,15.0,occlusion,100.0,0.0,0.0,0.0,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5078.17,8.524960820308399,0.9907425380387354,15.0,2.708050201102203,1.0,0.6304,5080.0
syn3,True,False,15.0,pagerank,100.0,0.0,0.0,0.012033632025122643,-0.002751672174781561,-1.0,-1.0,-1.0,-1.0,2317.54,5.508295397194888,0.0010062258860879351,15.0,2.654423008425644,0.5149364755829575,0.0234,5080.0
syn3,True,False,15.0,pgexplainer,100.0,0.0,0.0,-3.6869645555270836e-05,0.028314469382166862,-1.0,-1.0,-1.0,-1.0,1903.28,6.934661748011284,0.007214716253628845,15.0,2.708049793074043,0.9995891281925925,185.2455,5080.0
syn3,True,False,15.0,pgmexplainer,100.0,0.0,0.0,0.0020318650640547276,-0.0008287858800031245,-1.0,-1.0,-1.0,-1.0,428.62,4.44076831873319,0.24684047562610195,15.0,2.6802460799726924,0.6377613884579223,7.5638,5080.0
syn3,True,False,15.0,random,100.0,0.0,0.0,-0.002488741185516119,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5074.41,8.340058907414045,0.49191459540170845,15.0,2.708049793822683,0.9978597631047919,0.0001,5080.0
syn3,True,False,15.0,sa,100.0,0.0,0.0,-0.0026079423259943724,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5076.4,8.53046809762451,0.9900500893673516,15.0,2.708050201102203,1.0,0.0055,5080.0
syn3,True,False,15.0,subgraphx,100.0,0.0,0.0,0.008228771388530731,0.01702491194009781,-1.0,-1.0,-1.0,-1.0,6.46,2.8112142342338635,1.0,5.59,2.673267152681623,1.0,0.2105,5080.0
syn3,True,False,20.0,basic_gnnexplainer,100.0,0.0,0.0,0.00016091704310383648,0.009921563789248466,-1.0,-1.0,-1.0,-1.0,190.28,3.076388433412352,0.2564049500996582,20.0,2.392031184246032,0.494169447662232,3.4236,5080.0
syn3,True,False,20.0,distance,100.0,0.0,0.0,-0.0021332919131964445,-0.0026885985862463713,-1.0,-1.0,-1.0,-1.0,5036.28,8.35592083955209,0.08152237392978505,20.0,2.881231857309628,0.3628898189310689,0.0214,5080.0
syn3,True,False,20.0,ig,100.0,0.0,0.0,-0.0022799831349402666,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5076.96,8.530556511177819,0.9869600232337268,20.0,2.9957317498550498,0.9994762859777668,0.285,5080.0
syn3,True,False,20.0,occlusion,100.0,0.0,0.0,0.0,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5078.17,8.524960820308399,0.9907425380387354,20.0,2.9957322735539877,1.0,0.6304,5080.0
syn3,True,False,20.0,pagerank,100.0,0.0,0.0,0.011945103295147419,-0.0027436919044703245,-1.0,-1.0,-1.0,-1.0,2317.54,5.508295397194888,0.0010062258860879351,20.0,2.9154939163960587,0.3989577016027928,0.0234,5080.0
syn3,True,False,20.0,pgexplainer,100.0,0.0,0.0,-4.345953493611887e-05,0.02768886834383011,-1.0,-1.0,-1.0,-1.0,1903.28,6.934661748011284,0.007214716253628845,20.0,2.9957317845596094,0.9994798113615115,185.2455,5080.0
syn3,True,False,20.0,pgmexplainer,100.0,0.0,0.0,0.0019543946254998446,-0.000821452762465924,-1.0,-1.0,-1.0,-1.0,428.62,4.44076831873319,0.24684047562610195,20.0,2.948299844413855,0.5467327354423825,7.5638,5080.0
syn3,True,False,20.0,random,100.0,0.0,0.0,-0.0024905866011977196,0.028008034452795982,-1.0,-1.0,-1.0,-1.0,5074.41,8.340058907414045,0.49191459540170845,20.0,2.9957315895178596,0.9973174428864633,0.0001,5080.0
syn3,True,False,20.0,sa,100.0,0.0,0.0,-0.0026079423259943724,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5076.4,8.53046809762451,0.9900500893673516,20.0,2.9957322735539877,1.0,0.0055,5080.0
syn3,True,False,20.0,subgraphx,100.0,0.0,0.0,0.010419218800961971,0.01672171801328659,-1.0,-1.0,-1.0,-1.0,6.46,2.8112142342338635,1.0,6.42,2.8064162985287595,1.0,0.2105,5080.0
syn3,True,False,25.0,basic_gnnexplainer,100.0,0.0,0.0,-2.2864342099637724e-05,0.00943155400454998,-1.0,-1.0,-1.0,-1.0,190.28,3.076388433412352,0.2564049500996582,23.76,2.439970533052738,0.3652114972734229,3.4236,5080.0
syn3,True,False,25.0,distance,100.0,0.0,0.0,-0.0022249084431678057,-0.0026879585348069668,-1.0,-1.0,-1.0,-1.0,5036.28,8.35592083955209,0.08152237392978505,25.0,3.088836934736692,0.3194376325063826,0.0214,5080.0
syn3,True,False,25.0,ig,100.0,0.0,0.0,-0.0022842115722596645,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5076.96,8.530556511177819,0.9869600232337268,25.0,3.218875392343274,0.9994762012145272,0.285,5080.0
syn3,True,False,25.0,occlusion,100.0,0.0,0.0,0.0,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5078.17,8.524960820308399,0.9907425380387354,25.0,3.218875824868199,1.0,0.6304,5080.0
syn3,True,False,25.0,pagerank,100.0,0.0,0.0,0.011863477528095245,-0.002741736127063632,-1.0,-1.0,-1.0,-1.0,2317.54,5.508295397194888,0.0010062258860879351,25.0,3.1044422354022707,0.3505766108718314,0.0234,5080.0
syn3,True,False,25.0,pgexplainer,100.0,0.0,0.0,-6.167590618133545e-05,0.027688991278409958,-1.0,-1.0,-1.0,-1.0,1903.28,6.934661748011284,0.007214716253628845,25.0,3.2188752475774782,0.999450993661875,185.2455,5080.0
syn3,True,False,25.0,pgmexplainer,100.0,0.0,0.0,0.0018464993918314576,-0.0008175265975296497,-1.0,-1.0,-1.0,-1.0,428.62,4.44076831873319,0.24684047562610195,24.74,3.1312051632751605,0.5000665285626229,7.5638,5080.0
syn3,True,False,25.0,random,100.0,0.0,0.0,-0.0024905961472541094,0.028008034452795982,-1.0,-1.0,-1.0,-1.0,5074.41,8.340058907414045,0.49191459540170845,25.0,3.2188747611013913,0.9970068642929515,0.0001,5080.0
syn3,True,False,25.0,sa,100.0,0.0,0.0,-0.0026079423259943724,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5076.4,8.53046809762451,0.9900500893673516,25.0,3.218875824868199,1.0,0.0055,5080.0
syn3,True,False,25.0,subgraphx,100.0,0.0,0.0,0.010733096860349178,0.016721783205866814,-1.0,-1.0,-1.0,-1.0,6.46,2.8112142342338635,1.0,6.46,2.8112142342338635,1.0,0.2105,5080.0
syn3,True,False,50.0,basic_gnnexplainer,100.0,0.0,0.0,-0.000102398989838548,0.009186427108943462,-1.0,-1.0,-1.0,-1.0,190.28,3.076388433412352,0.2564049500996582,33.02,2.5801189005034497,0.2648611923687638,3.4236,5080.0
syn3,True,False,50.0,distance,100.0,0.0,0.0,-0.002290409291163087,-0.002686860505491495,-1.0,-1.0,-1.0,-1.0,5036.28,8.35592083955209,0.08152237392978505,50.0,3.7190241651989155,0.175715497888355,0.0214,5080.0
syn3,True,False,50.0,ig,100.0,0.0,0.0,-0.002307687886059284,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5076.96,8.530556511177819,0.9869600232337268,50.0,3.9120195237528543,0.9994225199984715,0.285,5080.0
syn3,True,False,50.0,occlusion,100.0,0.0,0.0,0.0,0.028627388179302216,-1.0,-1.0,-1.0,-1.0,5078.17,8.524960820308399,0.9907425380387354,50.0,3.9120230054281406,1.0,0.6304,5080.0
syn3,True,False,50.0,pagerank,100.0,0.0,0.0,0.011797483079135418,-0.0027398145757615566,-1.0,-1.0,-1.0,-1.0,2317.54,5.508295397194888,0.0010062258860879351,50.0,3.4493824609993613,0.06614548123824898,0.0234,5080.0
syn3,True,False,50.0,pgexplainer,100.0,0.0,0.0,-8.356154285138473e-05,0.026437796652317047,-1.0,-1.0,-1.0,-1.0,1903.28,6.934661748011284,0.007214716253628845,50.0,3.9120223745137555,0.999384761966449,185.2455,5080.0
syn3,True,False,50.0,pgmexplainer,100.0,0.0,0.0,0.0017962425481528044,-0.0011252581607550383,-1.0,-1.0,-1.0,-1.0,428.62,4.44076831873319,0.24684047562610195,39.76,3.5196560165151083,0.4091924680493178,7.5638,5080.0
