dataset,true_label_as_target,hard_mask,topk,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,f1_score,precision,recall,mask_size_init,mask_entropy_init,max_avg_init,mask_size_transf,mask_entropy_transf,max_avg_transf,cc_ratio,time,number_of_edges
syn1,False,False,10.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.33599999999999997,0.842,0.25921879410743714,0.6729666650295257,0.10950616050616051,0.11627619047619049,0.10433333333333332,3813.8,7.965996366217537,0.8576423067569049,10.0,2.2998503812157503,0.944482885989394,0.2447879897879898,0.00434,4110.0
syn1,False,False,10.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.7660869565217392,0.21869565217391304,0.7058883905410767,0.20988839119672775,0.6783025404547143,0.8333302277432713,0.5976449275362319,8.971304347826088,2.137013687147546,1.0,8.297391304347826,2.077832919689526,1.0,0.2262355072463768,726.43635,4110.0
syn1,False,False,15.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.33799999999999997,0.6439999999999999,0.2667387127876282,0.5784000754356384,0.40792159565580616,0.3316982128982129,0.553,231.11999999999998,3.3273496759501264,0.32054757036055703,14.87,2.3003881334215657,0.7709547404827992,0.1998913544670623,3.29116,4110.0
syn1,False,False,15.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.546,0.634,0.4617936432361603,0.5644455075263977,0.7071269349845201,0.5672022977022977,0.9483333333333333,4057.256,8.182172553618587,0.07677195195263292,15.0,2.587973808451646,0.37322455555555534,0.10796855921855922,0.01372,4110.0
syn1,False,False,15.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.31,0.6519999999999999,0.24798275232315065,0.5744210541248321,0.40470171507199365,0.3295456265956266,0.5473333333333333,231.11999999999998,3.320251587631256,0.28906963241384054,14.87,2.279529417061167,0.727752197839308,0.198766231947147,3.2174,4110.0
syn1,False,False,15.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.354,0.666,0.2756358951330185,0.5767731308937073,0.41319046881910654,0.3514873515373515,0.5053333333333334,3897.432,7.975210377182992,0.43995068114519,15.0,2.6665663915257354,0.6737326265322993,0.2063487840676695,0.28142,4110.0
syn1,False,False,15.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.43600000000000005,0.636,0.36507230401039126,0.5445793360471726,0.12882872377020982,0.09313396603396604,0.21233333333333335,4100.9,8.301665776154147,0.8739930139532731,15.0,2.699928960307939,0.8904546411963494,0.23186382575972359,0.5137,4110.0
syn1,False,False,15.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.7140000000000001,0.21800000000000003,0.5630336225032806,0.16499210894107819,0.8560000000000002,0.749,0.9986666666666668,2997.08,6.3463850298754,0.0010064067405241828,15.0,2.634445920449248,0.5000951816784147,0.14271428571428563,0.01972,4110.0
syn1,False,False,15.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.01,0.708,0.011856661969795823,0.613339501619339,0.012714285714285716,0.010883333333333332,0.015333333333333332,895.2360000000001,5.79044804367183,0.016071243882909987,15.0,2.7080106488779476,0.9901880406661379,0.5,61.07786,4110.0
syn1,False,False,15.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.524,0.45199999999999996,0.44165106415748595,0.3710018515586853,0.5344690583925878,0.4664189754689755,0.6263333333333334,694.9559999999999,5.616166243891415,0.25561802574888065,14.996,2.6940140343664654,0.8100025024574457,0.20140462315462315,3.76832,4110.0
syn1,False,False,15.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.004,0.716,0.0031791015062481165,0.6188216626644134,0.0026761904761904757,0.0018761904761904764,0.004666666666666666,4104.8099999999995,8.127226199258303,0.4612887385537827,15.0,2.7080495862433915,0.9974874402737874,0.47928269799166356,0.0001,4110.0
syn1,False,False,15.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.33799999999999997,0.842,0.26136172711849215,0.6711285650730133,0.09988468229397021,0.08547700077700077,0.121,3813.8,7.965996366217537,0.8576423067569049,15.0,2.7025432178979285,0.9403278688631465,0.2125397295380469,0.00434,4110.0
syn1,False,False,15.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.7310869565217392,0.09847826086956521,0.6937815248966217,0.11900143325328827,0.6752897199418938,0.8270207039337475,0.5984782608695652,8.971304347826088,2.137013687147546,1.0,8.971304347826088,2.137013687147546,1.0,0.2247355072463768,726.43635,4110.0
syn1,False,False,20.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.33599999999999997,0.646,0.2697648286819458,0.5793681263923645,0.4218214929916854,0.331029950261297,0.629,231.11999999999998,3.3273496759501264,0.32054757036055703,19.084,2.3838100507860136,0.5687512927579901,0.17140838601569947,3.29116,4110.0
syn1,False,False,20.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.576,0.634,0.49624171257019045,0.5544342875480652,0.5912913959419679,0.4238964231846585,0.982,4057.256,8.182172553618587,0.07677195195263292,20.0,2.8647175541923646,0.29065133888888883,0.07716589831736889,0.01372,4110.0
syn1,False,False,20.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.316,0.6519999999999999,0.251318085193634,0.5726193785667419,0.4209225222034213,0.3304772651411196,0.6266666666666667,231.11999999999998,3.320251587631256,0.28906963241384054,19.084,2.3652609740524864,0.5352207189487734,0.1697162689393145,3.2174,4110.0
syn1,False,False,20.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.354,0.666,0.2759849190711975,0.5765871047973633,0.3366096489207985,0.2522142261677091,0.5123333333333333,3897.432,7.975210377182992,0.43995068114519,20.0,2.9220394711915176,0.5519046355608264,0.17641257282753042,0.28142,4110.0
syn1,False,False,20.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.43600000000000005,0.636,0.36507646441459657,0.5445793360471726,0.10431159030138433,0.06948717230481935,0.21233333333333335,4100.9,8.301665776154147,0.8739930139532731,20.0,2.9887709963877453,0.8901570529588888,0.21139111605165448,0.5137,4110.0
syn1,False,False,20.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.7140000000000001,0.21800000000000003,0.5630858421325684,0.1647331804037094,0.7492499999999999,0.5993999999999999,0.999,2997.08,6.3463850298754,0.0010064067405241828,20.0,2.800427577267838,0.14220435946108648,0.11104444444444446,0.01972,4110.0
syn1,False,False,20.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.016,0.704,0.016246700752526523,0.6106876194477081,0.014071276229790163,0.0108003663003663,0.02033333333333333,895.2360000000001,5.79044804367183,0.016071243882909987,20.0,2.995674676790232,0.9807119172536278,0.5,61.07786,4110.0
syn1,False,False,20.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.548,0.40199999999999997,0.4597833573818207,0.33089372515678406,0.4874987513862126,0.3829622377622378,0.6746666666666666,694.9559999999999,5.616166243891415,0.25561802574888065,19.976,2.966834689605802,0.7134872757294473,0.15860132073808547,3.76832,4110.0
syn1,False,False,20.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.006,0.716,0.004800304304808378,0.6188216626644134,0.0034092307692307686,0.0022210526315789474,0.007333333333333333,4104.8099999999995,8.127226199258303,0.4612887385537827,20.0,2.9957312086277756,0.9968524352361177,0.4715206337972592,0.0001,4110.0
syn1,False,False,20.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.33799999999999997,0.842,0.25876385569572447,0.6710182845592498,0.08423375394815022,0.0641467254967255,0.12366666666666666,3813.8,7.965996366217537,0.8576423067569049,20.0,2.980959968700315,0.9009898939930403,0.18847091759107168,0.00434,4110.0
syn1,False,False,20.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.7310869565217392,0.09847826086956521,0.6937815248966217,0.11900143325328827,0.6752897199418938,0.8270207039337475,0.5984782608695652,8.971304347826088,2.137013687147546,1.0,8.971304347826088,2.137013687147546,1.0,0.2247355072463768,726.43635,4110.0
syn1,False,False,25.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.33799999999999997,0.646,0.27177495658397677,0.5792123675346375,0.42686083841547384,0.3289678938763633,0.6783333333333335,231.11999999999998,3.3273496759501264,0.32054757036055703,23.234,2.4490587279178664,0.43795727106770715,0.15296508284041113,3.29116,4110.0
syn1,False,False,25.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.58,0.632,0.49968298673629763,0.551307475566864,0.48593631236022095,0.322269726787324,0.9903333333333333,4057.256,8.182172553618587,0.07677195195263292,25.0,3.071987334620217,0.2774882805555556,0.0578700040211953,0.01372,4110.0
syn1,False,False,25.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.318,0.6519999999999999,0.2543249577283859,0.5724067509174346,0.4269497028183668,0.3289740569146532,0.6783333333333333,231.11999999999998,3.320251587631256,0.28906963241384054,23.234,2.432261633005682,0.40638295376441497,0.15244736950322163,3.2174,4110.0
syn1,False,False,25.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.354,0.664,0.2788775861263275,0.5757500171661377,0.2986170667246545,0.20947512522512857,0.5296666666666667,3897.432,7.975210377182992,0.43995068114519,25.0,3.124525623160718,0.547188341847373,0.15754881046759323,0.28142,4110.0
syn1,False,False,25.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.43600000000000005,0.636,0.36509167551994326,0.5445793360471726,0.08912372381968456,0.05681012643015739,0.21233333333333335,4100.9,8.301665776154147,0.8739930139532731,25.0,3.212832930104392,0.8900773808536393,0.18050903240836763,0.5137,4110.0
syn1,False,False,25.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.7140000000000001,0.21800000000000003,0.5631213068962098,0.16397012621164322,0.631578947368421,0.4615384615384615,1.0,2997.08,6.3463850298754,0.0010064067405241828,25.0,2.9400655748286937,0.12820813103833723,0.083969696969697,0.01972,4110.0
syn1,False,False,25.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.03,0.696,0.02448567934334278,0.6081819236278534,0.016287901572112098,0.011677472527472529,0.026999999999999996,895.2360000000001,5.79044804367183,0.016071243882909987,25.0,3.2187949739271766,0.9798985298605825,0.5,61.07786,4110.0
syn1,False,False,25.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.5700000000000001,0.38,0.47701860070228574,0.31097028255462644,0.44323965849558516,0.32076361463613784,0.7226666666666667,694.9559999999999,5.616166243891415,0.25561802574888065,24.951999999999998,3.1792421382875853,0.6801340907382029,0.1258160442756418,3.76832,4110.0
syn1,False,False,25.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.008,0.716,0.005572970723733306,0.6188216626644134,0.00363010752688172,0.0022533333333333333,0.009333333333333332,4104.8099999999995,8.127226199258303,0.4612887385537827,25.0,3.2188741912553063,0.9959655941558063,0.4643658728468637,0.0001,4110.0
syn1,False,False,25.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.33999999999999997,0.842,0.2568592011928558,0.6706610143184661,0.07809072125603018,0.05570048059955181,0.13166666666666665,3813.8,7.965996366217537,0.8576423067569049,25.0,3.196930564681178,0.8986892217606824,0.1656326431987858,0.00434,4110.0
syn1,False,False,25.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.7310869565217392,0.09847826086956521,0.6937815248966217,0.11900143325328827,0.6752897199418938,0.8270207039337475,0.5984782608695652,8.971304347826088,2.137013687147546,1.0,8.971304347826088,2.137013687147546,1.0,0.2247355072463768,726.43635,4110.0
syn1,False,False,50.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.35,0.638,0.28880252242088317,0.5725733041763306,0.43556301083287685,0.3293266948910024,0.7773333333333334,231.11999999999998,3.3273496759501264,0.32054757036055703,37.156,2.6515197075642525,0.33146358127778053,0.11107454602915627,3.29116,4110.0
syn1,False,False,50.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.5820000000000001,0.632,0.5033436417579651,0.5510515809059143,0.2501898872259292,0.1431021111617102,0.9976666666666667,4057.256,8.182172553618587,0.07677195195263292,50.0,3.737810728699224,0.18864236111111105,0.027366800266849463,0.01372,4110.0
syn1,False,False,50.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.32599999999999996,0.654,0.266630956530571,0.5720416665077209,0.43517133042986333,0.329073867550193,0.7769999999999999,231.11999999999998,3.320251587631256,0.28906963241384054,37.156,2.6395477505277904,0.29994916111434017,0.1102964427548925,3.2174,4110.0
syn1,False,False,50.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.358,0.66,0.2853416711091995,0.5721187710762023,0.16601426436115282,0.09812394177976785,0.5553333333333333,3897.432,7.975210377182992,0.43995068114519,50.0,3.716343384211317,0.4909884446160354,0.12182350429823277,0.28142,4110.0
syn1,False,False,50.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.43600000000000005,0.636,0.36541040539741515,0.5444327801465988,0.05089539323681551,0.0289885536846869,0.215,4100.9,8.301665776154147,0.8739930139532731,50.0,3.90803351135835,0.8879440035630008,0.1165541423764163,0.5137,4110.0
syn1,False,False,50.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.7140000000000001,0.21600000000000003,0.5631478071212769,0.16349467933177947,0.38709677419354854,0.24,1.0,2997.08,6.3463850298754,0.0010064067405241828,50.0,3.2980367212307966,0.06286065229253399,0.047984790028625,0.01972,4110.0
syn1,False,False,50.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.08399999999999999,0.658,0.06117827296257019,0.5898772895336151,0.021329401702029786,0.013157126577126577,0.056333333333333326,895.2360000000001,5.79044804367183,0.016071243882909987,50.0,3.91177610999517,0.967237382909453,0.5,61.07786,4110.0
syn1,False,False,50.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.606,0.33599999999999997,0.4998330056667328,0.26729939579963685,0.308858350254989,0.19630336696177736,0.7873333333333333,694.9559999999999,5.616166243891415,0.25561802574888065,47.388,3.786716009620482,0.5424097807117618,0.06869667111803524,3.76832,4110.0
syn1,False,False,50.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.02,0.716,0.01474707955494523,0.6190871655941009,0.004594949494949495,0.0025747959183673474,0.02133333333333333,4104.8099999999995,8.127226199258303,0.4612887385537827,50.0,3.9120165298962943,0.9921336183730736,0.4303493684506341,0.0001,4110.0
syn1,False,False,50.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.33999999999999997,0.842,0.2565758556127548,0.6703441083431244,0.04238805327067703,0.02522191434641672,0.13566666666666666,3813.8,7.965996366217537,0.8576423067569049,50.0,3.8525536974126817,0.8771068028540494,0.11985164505945807,0.00434,4110.0
syn1,False,False,50.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.7310869565217392,0.09847826086956521,0.6937815248966217,0.11900143325328827,0.6752897199418938,0.8270207039337475,0.5984782608695652,8.971304347826088,2.137013687147546,1.0,8.971304347826088,2.137013687147546,1.0,0.2247355072463768,726.43635,4110.0
syn1,False,False,100.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.378,0.63,0.3142320394515991,0.5629192054271698,0.4370943843243683,0.32956841086727495,0.8336666666666668,231.11999999999998,3.3273496759501264,0.32054757036055703,53.064,2.848285825803246,0.32930079912671956,0.08297229544768728,3.29116,4110.0
syn1,False,False,100.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.5820000000000001,0.634,0.5011110365390777,0.5529329061508179,0.12776089665458007,0.06825648015920391,0.9986666666666666,4057.256,8.182172553618587,0.07677195195263292,100.0,4.459640566205552,0.17271315476190469,0.014244946875364317,0.01372,4110.0
syn1,False,False,100.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.35,0.642,0.29867202043533325,0.5599280536174774,0.43641436671297046,0.32920685727329324,0.828,231.11999999999998,3.320251587631256,0.28906963241384054,53.064,2.840790575499166,0.29764922291813223,0.08330703573740313,3.2174,4110.0
syn1,False,False,100.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.36,0.66,0.286983060836792,0.5722049593925476,0.0838222842063525,0.04549499268746486,0.5609999999999999,3897.432,7.975210377182992,0.43995068114519,99.9,4.3182293315230496,0.45924097670542763,0.06152176060568677,0.28142,4110.0
syn1,False,False,100.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.43600000000000005,0.636,0.36540510058403014,0.5441501349210739,0.026779074506168076,0.014309151224935776,0.21633333333333332,4100.9,8.301665776154147,0.8739930139532731,99.94800000000001,4.601379165405438,0.8853516293006628,0.04186030995584371,0.5137,4110.0
syn1,False,False,100.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.7140000000000001,0.21800000000000003,0.5631484270095826,0.16326909363269806,0.21428571428571433,0.12,1.0,2997.08,6.3463850298754,0.0010064067405241828,100.0,3.638623198497869,0.02754512458852158,0.026344916729930428,0.01972,4110.0
syn1,False,False,100.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.166,0.584,0.12074076980352402,0.550809919834137,0.022553739843471914,0.012619596017087693,0.10599999999999998,895.2360000000001,5.79044804367183,0.016071243882909987,100.0,4.604891232708789,0.9639526241192689,0.5,61.07786,4110.0
syn1,False,False,100.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.638,0.308,0.5262975990772247,0.2382150411605835,0.2222677645627346,0.1362420633005807,0.8433333333333334,694.9559999999999,5.616166243891415,0.25561802574888065,89.768,4.36359847624396,0.4823421879030513,0.038498204629782797,3.76832,4110.0
syn1,False,False,100.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.05,0.712,0.03699149340391159,0.6168040215969086,0.005335548830657473,0.0028295427558385857,0.04666666666666666,4104.8099999999995,8.127226199258303,0.4612887385537827,100.0,4.60514454515063,0.9850302278397521,0.36782376365624686,0.0001,4110.0
syn1,False,False,100.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.33999999999999997,0.844,0.2555400490760803,0.6708500206470489,0.022213615006423604,0.012152129133090689,0.14100000000000001,3813.8,7.965996366217537,0.8576423067569049,99.808,4.5012618732797005,0.8698610433599574,0.05668374591048606,0.00434,4110.0
syn1,False,False,100.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.7310869565217392,0.09847826086956521,0.6937815248966217,0.11900143325328827,0.6752897199418938,0.8270207039337475,0.5984782608695652,8.971304347826088,2.137013687147546,1.0,8.971304347826088,2.137013687147546,1.0,0.2247355072463768,726.43635,4110.0
syn1,False,True,1.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.054000000000000006,0.712,0.03962491452693939,0.6143916308879852,0.09371428571428572,0.328,0.05466666666666666,231.11999999999998,3.3273496759501264,0.32054757036055703,1.0,0.0,1.0,0.5,3.29116,4110.0
syn1,False,True,1.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.2,0.716,0.12137864232063293,0.6183162152767181,0.265142857142857,0.9279999999999999,0.15466666666666665,4057.256,8.182172553618587,0.07677195195263292,1.0,0.0,1.0,0.5,0.01372,4110.0
syn1,False,True,1.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.064,0.686,0.04312371239066124,0.6012415170669556,0.08399999999999999,0.294,0.049,231.11999999999998,3.320251587631256,0.28906963241384054,1.0,0.0,1.0,0.5,3.2174,4110.0
syn1,False,True,1.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.40800000000000003,0.752,0.3365227833390236,0.6456567466259002,0.21999999999999992,0.77,0.12833333333333335,3897.432,7.975210377182992,0.43995068114519,1.0,0.0,1.0,0.5,0.28142,4110.0
syn1,False,True,1.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.356,0.716,0.2890717685222626,0.6178946554660797,0.1274285714285714,0.446,0.07433333333333333,4100.9,8.301665776154147,0.8739930139532731,1.0,0.0,1.0,0.5,0.5137,4110.0
syn1,False,True,1.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.29,0.708,0.20039372742176056,0.6176736652851105,0.2845714285714284,0.9960000000000001,0.16600000000000004,2997.08,6.3463850298754,0.0010064067405241828,1.0,0.0,1.0,0.5,0.01972,4110.0
syn1,False,True,1.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.716,0.00015491390295210294,0.6183162271976471,0.002285714285714286,0.008,0.0013333333333333333,895.2360000000001,5.79044804367183,0.016071243882909987,1.0,0.0,1.0,0.5,61.07786,4110.0
syn1,False,True,1.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.21799999999999997,0.67,0.18085887730121614,0.5950061261653901,0.21999999999999992,0.7699999999999999,0.1283333333333333,694.9559999999999,5.616166243891415,0.25561802574888065,1.0,0.0,1.0,0.5,3.76832,4110.0
syn1,False,True,1.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.716,0.0003341693780384958,0.6183162152767181,0.001142857142857143,0.004,0.0006666666666666666,4104.8099999999995,8.127226199258303,0.4612887385537827,1.0,0.0,1.0,0.5,0.0001,4110.0
syn1,False,True,1.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.368,0.762,0.2817938029766083,0.6429853856563568,0.049714285714285704,0.174,0.028999999999999998,3813.8,7.965996366217537,0.8576423067569049,1.0,0.0,1.0,0.5,0.00434,4110.0
syn1,False,True,1.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.20369565217391306,0.7830434782608695,0.20142566412687302,0.7239234745502472,0.23037267080745336,0.806304347826087,0.13438405797101446,8.971304347826088,2.137013687147546,1.0,1.0,0.0,1.0,0.5,732.40525,4110.0
syn1,False,True,5.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.22800000000000004,0.666,0.16436049342155457,0.5903056144714356,0.2770383838383838,0.32376666666666665,0.244,231.11999999999998,3.3273496759501264,0.32054757036055703,5.0,1.574225605914679,0.9765677089800555,0.3424087301587302,3.29116,4110.0
syn1,False,True,5.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.368,0.658,0.28591604232788087,0.5815092325210571,0.6875919191919191,0.8478333333333333,0.5856666666666667,4057.256,8.182172553618587,0.07677195195263292,5.0,1.5395350055109307,0.6791099206349206,0.2129,0.01372,4110.0
syn1,False,True,5.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.254,0.654,0.18265445232391359,0.5811368346214294,0.27827070707070706,0.3257333333333333,0.24466666666666667,231.11999999999998,3.320251587631256,0.28906963241384054,5.0,1.5713777571995462,0.9747438084685532,0.34466031746031744,3.2174,4110.0
syn1,False,True,5.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.27199999999999996,0.766,0.25993228554725645,0.6514129638671875,0.37777777777777777,0.5626666666666666,0.2846666666666667,3897.432,7.975210377182992,0.43995068114519,5.0,1.5969761439132992,0.8378823217177669,0.3450944444444444,0.28142,4110.0
syn1,False,True,5.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.43600000000000005,0.636,0.3651428669691086,0.5422398000955582,0.21010909090909094,0.23399999999999999,0.191,4100.9,8.301665776154147,0.8739930139532731,5.0,1.6014117838034039,0.8966260923693952,0.34639682539682537,0.5137,4110.0
syn1,False,True,5.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.712,0.518,0.610787707567215,0.41106603741645814,0.6600000000000001,0.99,0.495,2997.08,6.3463850298754,0.0010064067405241828,5.0,1.6059419597155518,0.9240956757275516,0.26666666666666666,0.01972,4110.0
syn1,False,True,5.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.7140000000000001,0.001742390834260732,0.6167092025279999,0.005911111111111111,0.008166666666666666,0.004666666666666666,895.2360000000001,5.79044804367183,0.016071243882909987,5.0,1.609431320198911,0.9970947003968929,0.5,61.07786,4110.0
syn1,False,True,5.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.4640000000000001,0.594,0.38996039628982543,0.5041541218757629,0.4382222222222222,0.6573333333333333,0.32866666666666666,694.9559999999999,5.616166243891415,0.25561802574888065,5.0,1.6078006601578434,0.9546970273128326,0.3222333333333333,3.76832,4110.0
syn1,False,True,5.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.002,0.716,0.002388343843631446,0.6188221514225006,0.0021818181818181815,0.0024000000000000002,0.0019999999999999996,4104.8099999999995,8.127226199258303,0.4612887385537827,5.0,1.6094378234587012,0.9990535688524304,0.49246825396825394,0.0001,4110.0
syn1,False,True,5.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.32,0.806,0.2572791427373886,0.6669828712940216,0.10302222222222221,0.15433333333333332,0.07733333333333334,3813.8,7.965996366217537,0.8576423067569049,5.0,1.6084107297366093,0.9755258464675644,0.3343999999999999,0.00434,4110.0
syn1,False,True,5.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.6226086956521739,0.5910869565217391,0.5579991638660431,0.5503162145614624,0.624304347826087,0.8421195652173913,0.5069927536231884,8.971304347826088,2.137013687147546,1.0,4.8765217391304345,1.5818845347935628,1.0,0.25417391304347825,732.40525,4110.0
syn1,False,True,10.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.362,0.634,0.2889229357242584,0.5680960953235626,0.3738939227439227,0.3323865079365079,0.4336666666666667,231.11999999999998,3.3273496759501264,0.32054757036055703,10.0,2.128682692326704,0.9010099551615799,0.2503677764272191,3.29116,4110.0
syn1,False,True,10.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.63,0.45200000000000007,0.5280592679977417,0.37913631200790404,0.7895784049284049,0.7362849206349205,0.859,4057.256,8.182172553618587,0.07677195195263292,10.0,2.206888513461919,0.4380464444444442,0.15029834054834051,0.01372,4110.0
syn1,False,True,10.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.354,0.646,0.27153832018375396,0.5653625309467316,0.3645303363303363,0.3245714285714286,0.42266666666666663,231.11999999999998,3.320251587631256,0.28906963241384054,10.0,2.107607376893737,0.8968382711960589,0.24670006062049404,3.2174,4110.0
syn1,False,True,10.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.296,0.642,0.2972885310649872,0.5565312147140503,0.4379335997335997,0.4669904761904761,0.41600000000000004,3897.432,7.975210377182992,0.43995068114519,10.0,2.28417592444334,0.7192975554621295,0.24008256743256742,0.28142,4110.0
syn1,False,True,10.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.43600000000000005,0.636,0.36518744230270384,0.5422394186258316,0.166,0.1371857142857143,0.21233333333333335,4100.9,8.301665776154147,0.8739930139532731,10.0,2.2932352436034424,0.8920663231710829,0.26852097902097893,0.5137,4110.0
syn1,False,True,10.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.716,0.186,0.6183162271976471,0.11680936515331268,0.8643636363636361,0.9508000000000001,0.7923333333333331,2997.08,6.3463850298754,0.0010064067405241828,10.0,2.2803525405462253,0.623043267909111,0.1996666666666666,0.01972,4110.0
syn1,False,True,10.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.004,0.712,0.005345748737454414,0.6157430589199067,0.007969696969696969,0.008733333333333333,0.007333333333333333,895.2360000000001,5.79044804367183,0.016071243882909987,10.0,2.302560716867157,0.9920524448072706,0.5,61.07786,4110.0
syn1,False,True,10.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.554,0.454,0.4728956639766693,0.39635795950889585,0.5298018648018648,0.5819904761904763,0.48633333333333334,694.9559999999999,5.616166243891415,0.25561802574888065,10.0,2.297403296598092,0.8514787354783456,0.26334761904761905,3.76832,4110.0
